"company_name","primary_state","confidence","reason","provider","slug","source_url","tracked_in_sources_csv","source_status","bucket_last_run","role_count_active","jobs_listed","jobs_relevant","jobs_inserted","jobs_skipped_old","jobs_skipped_irrelevant","fetch_failed","registry_source_kind","recommended_next_action","source_files_used"
"Woven By Toyota","needs_manual_review","medium","mixed_age_and_relevance_exclusion","lever","woven-by-toyota","https://jobs.lever.co/woven-by-toyota","true","auto","irrelevant_only","","204","0","0","101","103","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Zoox","needs_manual_review","medium","mixed_age_and_relevance_exclusion","lever","zoox","https://jobs.lever.co/zoox","true","auto","irrelevant_only","","213","0","0","92","121","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"AbbVie","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","AbbVie","https://careers.smartrecruiters.com/AbbVie","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Aerovect","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","aerovect","https://careers.smartrecruiters.com/aerovect","true","auto","old_only","","6","0","0","6","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"AI Adam","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","smartrecruiters","AI-Adam","https://careers.smartrecruiters.com/AI-Adam","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"AngellEchoMagikid","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","AngellEchoMagikid","https://careers.smartrecruiters.com/AngellEchoMagikid","true","auto","old_only","","7","0","0","7","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"BestgateEngineering","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","BestgateEngineering","https://careers.smartrecruiters.com/BestgateEngineering","true","auto","old_only","","3","0","0","3","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"BuiltRobotics","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","smartrecruiters","BuiltRobotics","https://careers.smartrecruiters.com/BuiltRobotics","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"CycloTech","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","CycloTech","https://careers.smartrecruiters.com/CycloTech","true","auto","irrelevant_only","","2","0","0","1","1","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"DroneShield","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","DroneShield","https://careers.smartrecruiters.com/DroneShield","true","auto","old_only","","9","0","0","9","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"GalenRobotics","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","GalenRobotics","https://careers.smartrecruiters.com/GalenRobotics","true","auto","old_only","","1","0","0","1","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Geo Totaal","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","Geo-Totaal","https://careers.smartrecruiters.com/Geo-Totaal","true","auto","old_only","","4","0","0","4","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"HstarTechnologies","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","HstarTechnologies","https://careers.smartrecruiters.com/HstarTechnologies","true","auto","old_only","","15","0","0","15","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"ImageAssociatesInc","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","ImageAssociatesInc","https://careers.smartrecruiters.com/ImageAssociatesInc","true","auto","irrelevant_only","","9","0","0","0","9","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"InformaGroupPlc","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","InformaGroupPlc","https://careers.smartrecruiters.com/InformaGroupPlc","true","auto","irrelevant_only","","92","0","0","3","89","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"JBHi FiTheGoodGuys1","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","JBHi-FiTheGoodGuys1","https://careers.smartrecruiters.com/JBHi-FiTheGoodGuys1","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Jobnath","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","Jobnath","https://careers.smartrecruiters.com/Jobnath","true","auto","old_only","","100","0","0","100","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"LevelOneRoboticsAndControlsInc","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","LevelOneRoboticsAndControlsInc","https://careers.smartrecruiters.com/LevelOneRoboticsAndControlsInc","true","auto","old_only","","14","0","0","14","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Maverick Drone Systems","source_configured_supported_ats","medium","daily_sync_ats_with_no_exception_signal_in_report_rules","smartrecruiters","MaverickDroneSystems","https://careers.smartrecruiters.com/MaverickDroneSystems","true","auto","productive","","1","1","0","0","0","false","ats_api","none","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"MyHRLLC","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","MyHRLLC","https://careers.smartrecruiters.com/MyHRLLC","true","auto","irrelevant_only","","10","0","0","4","6","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"NauticusRobotics","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","NauticusRobotics","https://careers.smartrecruiters.com/NauticusRobotics","true","auto","old_only","","3","0","0","3","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"NetApp2","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","NetApp2","https://careers.smartrecruiters.com/NetApp2","true","auto","old_only","","9","0","0","9","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"PilmicoFoodsCorporation","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","PilmicoFoodsCorporation","https://careers.smartrecruiters.com/PilmicoFoodsCorporation","true","auto","irrelevant_only","","79","0","0","22","57","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"SeniorPlc1","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","SeniorPlc1","https://careers.smartrecruiters.com/SeniorPlc1","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Serpapackagingsolutions","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","smartrecruiters","serpapackagingsolutions","https://careers.smartrecruiters.com/serpapackagingsolutions","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"SopraSteria1","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","SopraSteria1","https://careers.smartrecruiters.com/SopraSteria1","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Staubli","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","smartrecruiters","staubli","https://careers.smartrecruiters.com/staubli","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Staubligroup","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","staubligroup","https://careers.smartrecruiters.com/staubligroup","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"StemXpert1","source_returned_jobs_all_old","high","all_listed_jobs_skipped_as_old_by_sync_policy; underlying_ats_supported_by_daily_sync","smartrecruiters","StemXpert1","https://careers.smartrecruiters.com/StemXpert1","true","auto","old_only","","100","0","0","100","0","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Stowgroup","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","stowgroup","https://careers.smartrecruiters.com/stowgroup","true","auto","irrelevant_only","","100","0","0","16","84","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"UAS Labs LLC","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","smartrecruiters","UASLabsLLC","https://careers.smartrecruiters.com/UASLabsLLC","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"UKAtomicEnergyAuthority","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","UKAtomicEnergyAuthority","https://careers.smartrecruiters.com/UKAtomicEnergyAuthority","true","auto","irrelevant_only","","33","0","0","0","33","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"UncommonSchools","source_returned_jobs_all_irrelevant","high","all_listed_jobs_marked_irrelevant_by_filter; underlying_ats_supported_by_daily_sync","smartrecruiters","UncommonSchools","https://careers.smartrecruiters.com/UncommonSchools","true","auto","irrelevant_only","","100","0","0","0","100","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Vention","needs_manual_review","medium","mixed_age_and_relevance_exclusion","smartrecruiters","Vention","https://careers.smartrecruiters.com/Vention","true","auto","irrelevant_only","","55","0","0","3","52","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Adforge Corporation","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","workable","adforge-corporation","https://apply.workable.com/adforge-corporation","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Aerones","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","aerones","https://apply.workable.com/aerones","true","auto","irrelevant_only","","57","0","0","40","17","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ageo","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","ageo","https://apply.workable.com/ageo","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ai Robot Association","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","ai-robot-association","https://apply.workable.com/ai-robot-association","true","auto","irrelevant_only","","35","0","0","11","24","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Airbus Aerial","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","workable","airbus-aerial","https://apply.workable.com/airbus-aerial","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Alaro City","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","alaro-city","https://apply.workable.com/alaro-city","true","auto","irrelevant_only","","46","0","0","36","10","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Alta Ares","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","alta-ares","https://apply.workable.com/alta-ares","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Andromeda Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","andromeda-robotics","https://apply.workable.com/andromeda-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Aoc Global Services","source_configured_supported_ats","medium","daily_sync_ats_with_no_exception_signal_in_report_rules","workable","aoc-global-services","https://apply.workable.com/aoc-global-services","true","auto","productive","","5","1","1","4","0","false","ats_api","none","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Araic","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","araic","https://apply.workable.com/araic","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Arch Aerial Llc","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","arch-aerial-llc","https://apply.workable.com/arch-aerial-llc","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Asylon","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","workable","asylon","https://apply.workable.com/asylon","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ati Inc","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","ati-inc","https://apply.workable.com/ati-inc","true","auto","irrelevant_only","","8","0","0","3","5","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Avomind","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","avomind","https://apply.workable.com/avomind","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Bos Innovations","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","bos-innovations","https://apply.workable.com/bos-innovations","true","auto","irrelevant_only","","12","0","0","6","6","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Bots Unlimited","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","bots-unlimited","https://apply.workable.com/bots-unlimited","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Clear Labs","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","clear-labs","https://apply.workable.com/clear-labs","true","auto","irrelevant_only","","4","0","0","3","1","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Cloudfactory","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","cloudfactory","https://apply.workable.com/cloudfactory","true","auto","irrelevant_only","","72","0","0","22","50","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Complete Home Care Holdings","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","complete-home-care-holdings","https://apply.workable.com/complete-home-care-holdings","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Continuum Resource Network","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","continuum-resource-network","https://apply.workable.com/continuum-resource-network","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Cornerstone Research Group Inc","needs_manual_review","medium","mixed_age_and_relevance_exclusion","workable","cornerstone-research-group-inc","https://apply.workable.com/cornerstone-research-group-inc","true","auto","irrelevant_only","","2","0","0","1","1","false","ats_api","review_filter_policy","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Cti Jobs","source_returned_zero_listings","high","listed_zero_or_is_empty_flag; underlying_ats_supported_by_daily_sync","workable","cti-jobs","https://apply.workable.com/cti-jobs","true","auto","empty","","0","0","0","0","0","false","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Destinus","source_configured_supported_ats","medium","daily_sync_ats_with_no_exception_signal_in_report_rules","workable","destinusgroup","https://apply.workable.com/destinusgroup","true","auto","productive","","101","10","10","31","60","false","ats_api","none","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Droneup","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","droneup","https://apply.workable.com/droneup","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Exotec","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","exotec","https://apply.workable.com/exotec","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Flexion Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","flexion-robotics","https://apply.workable.com/flexion-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Flowith","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","flowith","https://apply.workable.com/flowith","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Flyability","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","flyability","https://apply.workable.com/flyability","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Fuku","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","fuku","https://apply.workable.com/fuku","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Genm","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","genm","https://apply.workable.com/genm","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Getfpv","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","getfpv","https://apply.workable.com/getfpv","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Heli Video Pros","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","heli-video-pros","https://apply.workable.com/heli-video-pros","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Hummingbird Technologies Ltd","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","hummingbird-technologies-ltd","https://apply.workable.com/hummingbird-technologies-ltd","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Hummingbird Technologies Ltd 1","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","hummingbird-technologies-ltd-1","https://apply.workable.com/hummingbird-technologies-ltd-1","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Iceye","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","iceye","https://apply.workable.com/iceye","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ikh","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","ikh","https://apply.workable.com/ikh","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Indra Uk","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","indra-uk","https://apply.workable.com/indra-uk","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Intertek","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","intertek","https://apply.workable.com/intertek","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Intetics 2","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","intetics-2","https://apply.workable.com/intetics-2","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Intracom Defense","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","intracom-defense","https://apply.workable.com/intracom-defense","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"J","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","j","https://apply.workable.com/j","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Knowhirematch 1","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","knowhirematch-1","https://apply.workable.com/knowhirematch-1","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Krushlabs","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","krushlabs","https://apply.workable.com/krushlabs","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Krypton Mining","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","krypton-mining","https://apply.workable.com/krypton-mining","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Labella Associates","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","labella-associates","https://apply.workable.com/labella-associates","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Laborup","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","laborup","https://apply.workable.com/laborup","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Manna 1","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","manna-1","https://apply.workable.com/manna-1","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Marble","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","marble","https://apply.workable.com/marble","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Matrix Camps And Logistics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","matrix-camps-and-logistics","https://apply.workable.com/matrix-camps-and-logistics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Matternet","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","matternet","https://apply.workable.com/matternet","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Monarch Quantum","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","monarch-quantum","https://apply.workable.com/monarch-quantum","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Msr Fsr","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","msr-fsr","https://apply.workable.com/msr-fsr","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Neo Tax","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","neo-tax","https://apply.workable.com/neo-tax","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Nodein","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","nodein","https://apply.workable.com/nodein","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Nortek","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","nortek","https://apply.workable.com/nortek","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Oceancomm","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","oceancomm","https://apply.workable.com/oceancomm","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
